time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
24950.000,0.14617290,0.06917771,9.89174477,0.00067654,0.00093058,0.00212469
24960.000,0.04012199,0.01909441,9.78652085,-0.00042052,-0.00033131,-0.00246425
24970.000,-0.02996604,-0.04000525,9.83752878,-0.00040904,-0.00252315,-0.00349575
24980.000,0.07802014,-0.01784039,9.77053256,-0.00217036,0.00301737,-0.00034113
24990.000,-0.07417517,0.01223458,9.86811337,0.00043975,-0.00102699,-0.00338110
25000.000,0.06396637,0.06892194,9.82742033,0.00187223,-0.00434440,-0.00090959
25010.000,0.00450943,0.06411261,9.75114694,-0.00010923,0.00046098,-0.00125294
25020.000,-0.02204225,0.08554240,9.75291972,-0.00367592,-0.00160219,-0.00129752
25030.000,-0.00172291,0.03156653,9.81078493,-0.00154619,0.00194012,-0.00222721
25040.000,0.05747088,0.07628391,9.83063322,0.00060196,0.00031659,0.00212089
25050.000,0.06950314,-0.04643377,9.79877304,-0.00026626,0.00158226,-0.00014446
25060.000,0.12025956,0.09714652,9.74280304,0.00086879,-0.00300588,-0.00507659
25070.000,-0.00063812,0.00680373,9.82747629,0.00075509,0.00086237,0.00115096
25080.000,0.06370213,0.09195795,9.80852081,-0.00104987,0.00297944,-0.00071982
25090.000,0.05609929,0.03240980,9.80559346,0.00084176,0.00118927,0.00363740
25100.000,-0.08490791,0.05092368,9.83690969,-0.00063406,-0.00130639,-0.00279639
25110.000,0.01947946,-0.04906330,9.90460686,0.00310473,0.00084282,0.00110600
25120.000,0.00762359,-0.05706878,9.74153398,0.00623341,0.00065009,-0.00240478
25130.000,0.03387362,0.03536249,9.78349949,-0.00039181,-0.00194956,-0.00059190
25140.000,0.02313126,0.03338032,9.81364626,-0.00080518,-0.00117405,-0.00258676
25150.000,-0.03506706,0.04806780,9.84853157,0.00318500,0.00059770,-0.00025117
25160.000,0.02838400,-0.04168659,9.74009838,0.00151528,0.00094213,0.00075113
25170.000,0.00382620,0.04647856,9.85866864,0.00137000,0.00026787,0.00154016
25180.000,0.02921909,-0.02252271,9.76643963,0.00150622,0.00032544,-0.00024111
25190.000,-0.00084334,-0.00036920,9.86201476,0.00306080,-0.00095580,0.00098227
25200.000,-0.02398572,-0.01983246,9.90939956,0.00082782,-0.00121912,-0.00141604
25210.000,0.07756111,-0.04413902,9.88008759,-0.00070770,-0.00098443,-0.00271670
25220.000,-0.05609409,-0.02170294,9.79063783,-0.00130299,0.00053245,0.00273141
25230.000,-0.00387958,0.03098782,9.81197367,0.00110878,-0.00519907,0.00148209
25240.000,0.03073637,-0.02009204,9.82536113,-0.00111630,0.00090616,0.00017116
25250.000,0.00394834,-0.06941650,9.83080051,-0.00038538,-0.00020447,0.00015453
25260.000,0.00480277,-0.03569548,9.78540789,0.00268881,-0.00003932,0.00237041
25270.000,-0.02001604,-0.01224592,9.89459791,0.00187981,0.00133409,-0.00337396
25280.000,0.10451272,-0.13630193,9.83105872,0.00223327,-0.00091580,0.00163068
25290.000,0.04774757,-0.01080384,9.85305450,-0.00194507,-0.00237015,0.00415195
25300.000,0.08270838,-0.06859210,9.81333809,-0.00191397,0.00229221,0.00043595
25310.000,0.09783736,-0.06188827,9.80088838,-0.00084024,-0.00008966,-0.00240314
25320.000,-0.02241986,0.05259464,9.86621230,-0.00002751,-0.00216548,-0.00059190
25330.000,0.00811637,0.00161046,9.72069261,0.00185060,0.00050838,-0.00276541
25340.000,0.07115013,-0.01765832,9.79953375,0.00170298,-0.00001420,-0.00088551
25350.000,0.04857999,0.00987998,9.85684210,0.00149335,-0.00033441,-0.00213253
25360.000,0.03017051,0.01018935,9.82217214,0.00369562,-0.00003457,0.00003595
25370.000,-0.05613864,-0.00744901,9.86085235,-0.00081021,0.00235993,-0.00085111
25380.000,-0.04493200,-0.03576380,9.76266879,-0.00308996,-0.00135736,0.00285213
25390.000,0.00766903,0.07012644,9.83400800,0.00166426,-0.00051003,0.00294501
25400.000,-0.10884813,0.03243125,9.78454550,0.00149588,-0.00053318,-0.00013340
25410.000,0.02546912,-0.00747501,9.76362717,0.00065864,-0.00166377,0.00020735
25420.000,-0.00357358,-0.02207351,9.82203575,0.00061703,-0.00337393,-0.00018038
25430.000,-0.04430025,-0.05623849,9.84325409,-0.00060611,0.00205614,-0.00349082
25440.000,0.05544198,0.02900289,9.77421136,-0.00076301,-0.00096351,0.00211823
25450.000,-0.03700350,-0.03412446,9.85116975,-0.00008709,0.00359219,0.00152243
25460.000,-0.04125244,0.04420203,9.83849516,-0.00082045,0.00047932,-0.00051022
25470.000,0.06188635,0.05315765,9.83378278,0.00171879,-0.00266440,-0.00144957
25480.000,-0.07343406,0.03050642,9.81242367,0.00091138,0.00245151,-0.00420621
25490.000,-0.01866269,0.06811121,9.79908322,0.00274894,-0.00028027,-0.00357011
25500.000,-0.02647245,0.05620281,9.78639537,-0.00600346,-0.00305877,0.00015813
25510.000,-0.02897466,-0.05635771,9.76564120,-0.00013180,0.00126640,-0.00090154
25520.000,-0.03671947,0.03105238,9.75569638,-0.00221608,-0.00082617,0.00026456
25530.000,-0.09289194,0.01516149,9.77495244,0.00046155,-0.00157833,0.00200013
25540.000,-0.00081335,0.06412080,9.81022724,-0.00124279,-0.00173943,-0.00088765
25550.000,0.07548106,-0.00340734,9.85699782,0.00214968,-0.00026559,-0.00119201
25560.000,-0.02737136,0.00538453,9.76000160,0.00185222,0.00428550,0.00061628
25570.000,-0.04070996,-0.01123332,9.74022330,0.00246768,0.00207216,-0.00101448
25580.000,0.00796800,-0.01513800,9.81837900,0.00005327,-0.00256509,-0.00021320
25590.000,-0.06565955,0.03508662,9.89153068,-0.00125238,-0.00080577,-0.00130322
25600.000,0.07432665,0.09519533,9.80877155,-0.00057419,0.00106447,-0.00004253
25610.000,-0.01761639,0.02437918,9.79473901,-0.00372875,-0.00149224,-0.00284246
25620.000,-0.08702186,0.04096498,9.79492991,0.00048812,0.00100663,0.00070931
25630.000,-0.07336764,-0.02541411,9.79606699,-0.00157481,0.00049371,-0.00074413
25640.000,0.00059163,0.00119225,9.87510099,-0.00227645,0.00148386,0.00183203
25650.000,-0.06442702,-0.00760721,9.76270181,0.00189779,-0.00121670,0.00255457
25660.000,0.06280841,-0.02807271,9.78945851,-0.00098716,0.00130700,-0.00082611
25670.000,0.05248477,0.06623874,9.88028118,-0.00044796,-0.00484236,-0.00040824
25680.000,-0.08215565,0.02414571,9.82015585,0.00018218,-0.00082010,0.00370783
25690.000,-0.00256131,0.00332841,9.87093870,-0.00232493,-0.00112716,-0.00161443
25700.000,0.05192946,0.04484566,9.81699571,-0.00112755,0.00206283,0.00315125
25710.000,0.11352954,-0.02003114,9.72585193,-0.00140159,-0.00144602,-0.00211921
25720.000,-0.01326220,0.00288689,9.87180920,0.00261257,0.00224201,-0.00001706
25730.000,-0.02554890,0.02456150,9.73278779,-0.00279220,-0.00261333,0.00053602
25740.000,0.05407090,0.00341597,9.79262220,0.00109868,-0.00413229,-0.00044800
25750.000,0.10658262,0.05349535,9.75465791,0.00323659,-0.00043502,0.00317375
25760.000,-0.00546959,0.13681598,9.90559084,0.00129809,-0.00216856,-0.00039102
25770.000,0.04614816,-0.09235241,9.87325751,-0.00025739,-0.00190502,-0.00174556
25780.000,-0.03175926,0.06617590,9.77051658,0.00301354,-0.00195472,0.00235090
25790.000,0.02444148,-0.03201413,9.78848598,-0.00087297,-0.00005128,0.00131756
25800.000,0.03110983,-0.06594492,9.92527090,-0.00119712,0.00113581,-0.00389914
25810.000,-0.05136107,-0.05415751,9.83790669,0.00087941,-0.00493706,-0.00026013
25820.000,0.06459706,-0.01618514,9.75307654,0.00170849,0.00124459,-0.00240342
25830.000,-0.04611895,-0.05150098,9.82205898,-0.00233933,-0.00137734,0.00056567
25840.000,-0.00349931,0.02129163,9.82489347,-0.00406387,-0.00002645,0.00081594
25850.000,0.04121561,-0.02049720,9.76973976,-0.00056607,0.00105064,0.00064036
25860.000,0.00781470,-0.00274950,9.81929760,-0.00108331,-0.00387238,0.00045957
25870.000,-0.03558565,0.03211086,9.74773134,-0.00190615,-0.00115669,0.00115082
25880.000,-0.02201923,0.05645207,9.75008425,0.00283467,-0.00007612,0.00130054
25890.000,0.05251215,-0.07045497,9.72738871,-0.00288896,0.00049105,0.00007242
25900.000,-0.07469311,0.00584031,9.84312979,0.00245846,-0.00108092,-0.00029122
25910.000,0.06462971,0.06064354,9.84978493,0.00211763,-0.00018407,-0.00202580
25920.000,-0.04158917,-0.04202518,9.84603962,0.00510327,-0.00215719,0.00006230
25930.000,0.07106542,-0.05155704,9.87134997,0.00069338,0.00053524,-0.00018796
25940.000,-0.09601687,0.01949625,9.80145964,-0.00036952,-0.00046986,-0.00204053
25950.000,-0.01020949,0.00156356,9.76396349,0.00430044,-0.00043998,0.00138502
25960.000,0.02230391,0.00303342,9.85341557,-0.00066931,-0.00070953,-0.00071991
25970.000,0.07951952,0.00634585,9.76571408,-0.00309969,-0.00032124,-0.00062323
25980.000,-0.05689496,0.08491259,9.88516865,0.00234305,-0.00239340,-0.00096370
25990.000,0.04436858,0.00299270,9.84740828,-0.00179688,0.00288506,-0.00154841
26000.000,0.06522327,-0.03089785,9.80813977,0.00112460,0.00194032,-0.00010203
26010.000,-0.05531178,-0.00645308,9.88386368,-0.00275362,-0.00272831,0.00190954
26020.000,0.05392739,0.00675034,9.67198834,-0.00252119,0.00078405,0.00041852
26030.000,-0.03278963,0.00512030,9.79585433,0.00075426,0.00094317,-0.00167772
26040.000,0.00163863,0.01212950,9.77996596,-0.00195106,0.00142985,-0.00106927
26050.000,-0.00037655,-0.00747217,9.77148987,-0.00550030,0.00129751,-0.00188331
26060.000,0.09231688,-0.02382293,9.69393954,0.00093427,0.00278564,0.00022254
26070.000,0.08916329,-0.04231380,9.85164542,0.00199153,0.00030760,0.00336366
26080.000,-0.03404432,0.02846391,9.80424263,-0.00212421,-0.00001643,0.00153492
26090.000,0.05001654,-0.01068521,9.77388400,-0.00038082,0.00230444,-0.00067569
26100.000,0.01285099,-0.01912459,9.71019136,0.00413874,0.00424440,0.00075232
26110.000,-0.03007504,0.14343845,9.71558136,0.00110520,0.00238334,-0.00218643
26120.000,0.01205249,-0.01214480,9.89847099,-0.00262400,0.00251284,0.00073572
26130.000,-0.05555192,0.00506517,9.84095988,-0.00045301,0.00002225,-0.00458455
26140.000,-0.00896473,-0.03837765,9.80554019,-0.00038112,-0.00150609,0.00202345
26150.000,-0.01547481,-0.01561513,9.85318562,0.00199006,0.00115336,0.00097801
26160.000,0.02014748,0.02758834,9.82316481,-0.00299469,0.00118129,0.00144566
26170.000,0.04799402,0.06521299,9.79231434,0.00249039,0.00423642,-0.00319848
26180.000,0.04097345,-0.06480941,9.69399720,-0.00077695,-0.00148453,0.00053143
26190.000,0.09132025,-0.01666792,9.81927364,0.00002680,-0.00046816,0.00224139
26200.000,-0.06126079,-0.06356719,9.77100281,-0.00220283,-0.00208224,-0.00186250
26210.000,0.03214489,-0.02582714,9.78986048,-0.00072066,-0.00245718,0.00008858
26220.000,-0.03722555,0.05828940,9.85007650,-0.00033098,-0.00157303,0.00193302
26230.000,-0.02420741,0.03420581,9.79438815,-0.00011900,0.00212529,-0.00020485
26240.000,-0.01687746,-0.00248554,9.83881170,-0.00004839,-0.00112556,0.00017092
26250.000,-0.04460998,0.02511973,9.93154105,0.00142446,-0.00082267,0.00122160
26260.000,0.00915606,0.00178590,9.80244162,-0.00162549,0.00151810,-0.00097528
26270.000,0.02391058,-0.08052019,9.89170422,0.00170336,0.00012195,0.00322620
26280.000,0.04905935,-0.03222579,9.80822736,-0.00230814,-0.00295235,-0.00104839
26290.000,-0.02786741,0.01496175,9.80971754,-0.00276922,-0.00276547,0.00142690
26300.000,0.01143168,-0.05141608,9.78257282,-0.00000836,-0.00095936,-0.00059037
26310.000,0.05730290,-0.02668957,9.67447527,-0.00119448,0.00330074,-0.00128771
26320.000,-0.00753152,0.12057456,9.84909388,-0.00264427,0.00159210,-0.00024846
26330.000,-0.02920729,-0.00253009,9.84064297,0.00407755,-0.00105241,0.00187476
26340.000,-0.08781259,-0.04280295,9.82656734,0.00216439,-0.00104267,-0.00130330
26350.000,0.07972433,-0.02196616,9.88500087,0.00148273,0.00114978,-0.00263894
26360.000,-0.03771618,-0.16927563,9.84384054,-0.00225687,-0.00507286,0.00137279
26370.000,0.02701995,0.03680921,9.84150524,-0.00052365,-0.00032430,-0.00320113
26380.000,0.00958750,-0.01294076,9.79561558,-0.00219620,-0.00095592,-0.00116315
26390.000,-0.02302007,-0.02001954,9.71609826,0.00023567,0.00116694,0.00472046
26400.000,-0.06071540,-0.00817106,9.69460665,-0.00004003,0.00223081,-0.00147898
26410.000,-0.10039199,-0.01671411,9.80023345,-0.00334989,-0.00070460,-0.00301475
26420.000,-0.01566777,-0.11899537,9.88426976,0.00002935,-0.00156091,-0.00372812
26430.000,-0.07181153,-0.04090805,9.74356160,0.00347205,-0.00107512,-0.00309508
26440.000,0.06495154,0.02107101,9.78298784,0.00179634,-0.00145723,0.00236021
26450.000,-0.02718279,0.00897966,9.74432228,-0.00146679,-0.00108180,0.00086927
26460.000,0.01903697,-0.02743224,9.83263196,0.00118644,0.00153697,-0.00000015
26470.000,0.02428613,-0.02968058,9.70401442,0.00105723,0.00149126,0.00058019
26480.000,-0.01234126,-0.07247365,9.81058173,-0.00028532,-0.00289059,0.00137712
26490.000,-0.01282859,-0.02939974,9.74187189,0.00008435,-0.00082723,0.00273402
26500.000,0.05933946,-0.02268411,9.92431754,-0.00285567,0.00328807,0.00013365
26510.000,0.00174648,0.01757947,9.80861061,0.00063504,-0.00079009,-0.00315623
26520.000,0.01707859,0.05463437,9.86186132,-0.00027922,0.00066949,0.00153008
26530.000,-0.08833039,0.04277487,9.83150697,-0.00039607,-0.00438508,-0.00290599
26540.000,0.00179461,0.08562755,9.89428834,0.00410404,-0.00218507,0.00303115
26550.000,0.04522981,-0.02717670,9.74702584,-0.00186817,-0.00036491,0.00142717
26560.000,0.03772001,0.06797668,9.70521711,-0.00164039,0.00318443,0.00032791
26570.000,0.05431474,-0.01274328,9.71619986,0.00092170,-0.00053521,0.00149360
26580.000,0.02346981,0.04546933,9.78908257,0.00315759,-0.00026257,0.00363529
26590.000,-0.05286773,0.08560455,9.77321815,-0.00122319,0.00152819,0.00115379
26600.000,0.05797362,-0.07565252,9.82745025,-0.00213716,0.00042762,0.00018999
26610.000,0.01937536,0.04367080,9.88129917,-0.00170638,0.00071600,0.00046754
26620.000,-0.04068149,0.02603874,9.73832163,-0.00014517,-0.00013715,-0.00000537
26630.000,-0.06889575,-0.02891673,9.82711636,-0.00073540,0.00027967,-0.00111348
26640.000,0.08384339,0.09294728,9.78890543,0.00531362,-0.00281867,-0.00099544
26650.000,0.01527672,0.04715027,9.84491913,-0.00101148,0.00408099,-0.00246654
26660.000,-0.00847284,0.00380525,9.80114095,0.00085184,0.00049679,0.00084062
26670.000,-0.01041870,-0.01707052,9.80066708,0.00247269,0.00243166,-0.00072881
26680.000,-0.02029070,-0.05677088,9.84977901,0.00038803,-0.00372820,0.00037097
26690.000,0.02581289,0.09382969,9.82512590,-0.00158798,-0.00037276,-0.00319828
26700.000,-0.02084801,-0.03132177,9.80901830,0.00080974,-0.00339314,0.00046872
26710.000,0.02764376,-0.01223553,9.73313713,-0.00245301,-0.00169928,0.00248129
26720.000,-0.03695052,0.00090125,9.84366418,0.00117584,0.00229841,0.00329096
26730.000,-0.07429119,0.01325417,9.81770598,-0.00154568,0.00299794,-0.00275983
26740.000,-0.02257882,-0.02934611,9.76983381,0.00149220,-0.00098668,-0.00168974
26750.000,0.00704032,0.05634093,9.86653922,0.00122894,0.00188990,0.00200106
26760.000,-0.05619902,-0.00934891,9.69697451,0.00042972,0.00026391,0.00122393
26770.000,0.00545922,0.02988240,9.88519806,0.00060753,0.00108271,0.00057787
26780.000,-0.08932287,-0.05440300,9.81385684,0.00168557,-0.00325442,-0.00009301
26790.000,-0.08091942,0.00861061,9.83780013,-0.00276769,0.00055340,0.00345306
26800.000,-0.06406439,0.00662927,9.74603945,-0.00094817,0.00025450,0.00168184
26810.000,0.06877129,0.01033230,9.77464680,-0.00413545,-0.00104422,0.00089756
26820.000,-0.06190707,0.01945748,9.87454678,-0.00579399,-0.00195362,0.00236990
26830.000,-0.03857520,-0.02198223,9.76904296,0.00200599,0.00074864,0.00193224
26840.000,0.07777463,-0.09543202,9.87092966,0.00043021,0.00111079,-0.00046380
26850.000,-0.01885990,-0.00358076,9.78961827,0.00023163,-0.00126474,0.00269413
26860.000,0.01198004,-0.03648994,9.85956916,0.00304312,0.00275983,-0.00064940
26870.000,0.05494985,-0.04917045,9.84002335,-0.00190755,0.00255395,0.00125428
26880.000,-0.01782469,0.00258167,9.88290754,0.00065717,-0.00126726,0.00101745
26890.000,-0.03370171,0.04632747,9.82950626,-0.00217056,0.00126812,0.00292354
26900.000,-0.00970141,0.01837018,9.81907060,0.00326209,0.00141705,-0.00259863
26910.000,-0.05791767,-0.03033619,9.75438738,0.00039466,0.00427936,-0.00157216
26920.000,-0.01383094,0.06725176,9.83570139,-0.00011836,0.00282705,0.00139897
26930.000,-0.07162945,-0.01366838,9.81833124,0.00496031,-0.00146574,-0.00181516
26940.000,0.03720442,-0.03253835,9.74477841,0.00244825,-0.00239176,-0.00022955
26950.000,-0.00281715,0.02845148,9.81839232,-0.00013129,0.00207198,0.00139217
26960.000,-0.04423387,0.08773094,9.80170922,0.00091413,-0.00080486,0.00259328
26970.000,0.00968551,-0.03309837,9.86197540,0.00805165,0.00138256,0.00036225
26980.000,0.02859234,0.01573317,9.74906726,-0.00259573,-0.00127496,-0.00026488
26990.000,0.05470151,0.03784515,9.85739667,-0.00106920,-0.00003216,0.00371820
27000.000,0.00185147,-0.00374306,9.79754536,0.00249433,-0.00031767,-0.00225476
27010.000,0.11394990,-0.02712231,9.74733776,0.00267474,-0.00009811,-0.00329157
27020.000,-0.01866281,-0.02665635,9.86964234,0.00142486,0.00205137,-0.00469076
27030.000,-0.06779962,-0.02806454,9.81617616,-0.00164911,-0.00022091,0.00162971
27040.000,0.06341464,0.03565662,9.88760087,-0.00103149,-0.00166428,0.00161465
27050.000,0.01728965,-0.01018097,9.84942783,-0.00093664,0.00108411,-0.00206309
27060.000,-0.06835805,-0.08549425,9.85546318,-0.00270467,0.00151054,0.00066460
27070.000,0.01052834,0.04820019,9.76403138,0.00184491,-0.00106519,-0.00143103
27080.000,0.06423919,0.03351794,9.80509398,0.00272144,-0.00304592,0.00266172
27090.000,0.01036740,0.01734639,9.76381339,0.00264101,0.00172018,-0.00121720
27100.000,-0.01925073,0.01655612,9.78539330,-0.00163305,-0.00042011,-0.00243205
27110.000,-0.07347094,0.01474444,9.84845171,-0.00192339,0.00128947,0.00145634
27120.000,0.05342673,0.02661553,9.84756536,-0.00209915,0.00135224,0.00106586
27130.000,0.04937545,0.00398279,9.70070417,0.00301977,0.00113827,0.00227403
27140.000,0.05798906,-0.04466591,9.75010616,0.00095416,0.00195986,-0.00241776
27150.000,-0.05517037,0.12422890,9.82867738,-0.00024349,-0.00007797,-0.00033141
27160.000,-0.05208082,-0.03417082,9.80661375,0.00088777,0.00126876,0.00094021
27170.000,0.02712019,0.01396462,9.76021968,-0.00035389,-0.00147146,0.00234967
27180.000,0.01585733,-0.03055939,9.85899575,0.00069947,-0.00203723,-0.00023247
27190.000,0.00281483,-0.03796670,9.84109771,-0.00348660,0.00007074,-0.00024226
27200.000,0.01916225,-0.02374328,9.84315460,-0.00114893,0.00316920,-0.00215821
27210.000,0.03145586,0.06009111,9.84215693,0.00141279,0.00437342,0.00230824
27220.000,-0.01069734,-0.08452649,9.81598233,-0.00006308,-0.00226814,-0.00257083
27230.000,0.01709021,0.00255985,9.65610628,-0.00082310,-0.00137400,-0.00128620
27240.000,0.03394150,-0.04560251,9.84093614,-0.00065263,-0.00020449,0.00112291
27250.000,0.08503424,-0.01263988,9.82857420,-0.00247559,-0.00136449,-0.00016726
27260.000,0.00163889,0.02627918,9.81182226,-0.00039097,0.00367285,0.00061617
27270.000,-0.02584902,-0.04524711,9.88617329,-0.00322718,0.00083636,0.00124259
27280.000,0.02192765,0.04152575,9.82660315,-0.00025026,-0.00242679,0.00366696
27290.000,0.04878841,-0.04479836,9.81080907,-0.00213977,0.00132154,0.00055054
27300.000,0.02527431,0.06463348,9.94030380,0.00120162,0.00341372,0.00127330
27310.000,0.02037593,-0.03305504,9.74686785,-0.00111733,0.00221198,-0.00111259
27320.000,-0.04524074,-0.03870597,9.66159588,0.00032712,-0.00258617,-0.00191737
27330.000,-0.03378275,0.03583704,9.81041999,0.00010277,0.00073617,-0.00325601
27340.000,-0.01293123,-0.08109763,9.85917050,0.00099457,-0.00163886,0.00270772
27350.000,0.02559066,-0.00064658,9.69652404,-0.00070393,-0.00224724,0.00029954
27360.000,-0.02453863,0.02168592,9.80522163,-0.00183247,0.00253789,0.00014856
27370.000,0.00959690,0.03427231,9.81438695,-0.00030335,0.00118360,-0.00186282
27380.000,0.03248375,-0.04217745,9.74551141,-0.00257831,0.00081670,-0.00205269
27390.000,0.02386803,0.03412042,9.83259869,-0.00220002,0.00167351,0.00119635
27400.000,0.00657931,-0.01620205,9.81719930,-0.00250766,-0.00123827,-0.00166167
27410.000,0.01896500,0.02196487,9.93700698,0.00355264,0.00181202,-0.00069633
27420.000,-0.04604019,0.16129966,9.74380895,0.00115239,-0.00271237,-0.00120036
27430.000,0.01928344,-0.05974213,9.82196219,0.00020973,0.00090446,-0.00005042
27440.000,0.04910614,0.00162913,9.85530402,0.00049603,0.00015667,-0.00018309
27450.000,-0.02118411,-0.10249321,9.83798546,-0.00059229,-0.00085253,0.00060750
27460.000,0.00153192,-0.02398070,9.78612192,0.00082163,0.00039672,-0.00221401
27470.000,0.02032909,-0.04072664,9.82541224,-0.00199786,0.00079776,0.00308609
27480.000,0.05943185,0.10300351,9.87687633,0.00030483,-0.00082334,0.00059099
27490.000,0.00808727,0.01288325,9.78663757,-0.00227364,0.00261789,0.00051505
27500.000,-0.02328217,0.04360159,9.79127450,-0.00133891,-0.00033359,-0.00091265
27510.000,0.01830498,-0.04812548,9.87516563,0.00262334,-0.00040448,0.00045171
27520.000,-0.01612283,0.05439896,9.77145884,0.00114745,-0.00148153,0.00052795
27530.000,-0.03783552,0.06640159,9.77534962,0.00054887,-0.00310816,0.00064548
27540.000,-0.07839501,-0.05199703,9.84948543,-0.00009152,0.00025993,0.00021089
27550.000,0.03803103,-0.03812505,9.77506406,0.00051834,0.00267469,-0.00221983
27560.000,0.03365079,0.06579603,9.80321002,-0.00068430,0.00133324,0.00110058
27570.000,0.02771192,0.04367165,9.91430016,0.00091881,0.00550715,0.00136655
27580.000,-0.05778580,-0.03343617,9.78132633,0.00226188,-0.00061414,-0.00184800
27590.000,0.04137621,-0.01259589,9.82226229,-0.00062863,0.00142392,0.00095102
27600.000,0.00609215,0.00008686,9.81201983,0.00080650,-0.00042869,-0.00061070
27610.000,0.05149504,-0.04852928,9.79922719,-0.00035971,0.00144895,0.00181791
27620.000,-0.06076389,0.01132785,9.79687356,-0.00201248,0.00152469,-0.00116545
27630.000,0.05346216,-0.00024116,9.78445804,0.00093784,-0.00038393,0.00326711
27640.000,-0.01233550,0.08617121,9.72814597,-0.00083615,0.00035722,0.00134825
27650.000,-0.03137581,0.00180040,9.77482868,-0.00174792,-0.00014571,-0.00039857
27660.000,0.02453408,-0.00282427,9.81944925,-0.00102763,-0.00087945,0.00235817
27670.000,0.00589141,-0.00515227,9.74210881,-0.00119710,0.00113282,0.00076286
27680.000,0.00880462,-0.08817044,9.77305195,-0.00279396,0.00103834,-0.00269382
27690.000,0.02446026,0.05948438,9.92412081,0.00125618,-0.00101438,0.00014947
27700.000,-0.02141270,-0.04325623,9.83276418,-0.00258856,0.00024476,0.00198616
27710.000,0.09349844,0.07663724,9.75489604,-0.00161393,-0.00121433,0.00104103
27720.000,-0.00702546,0.04251836,9.85263556,0.00095924,-0.00486836,0.00416213
27730.000,0.02959310,-0.02243743,9.83579826,0.00105711,0.00139384,-0.00015624
27740.000,0.04646754,-0.04660100,9.87316179,-0.00371071,0.00134944,-0.00100001
27750.000,0.04959798,-0.03709807,9.85289549,0.00108786,-0.00043760,0.00060597
27760.000,0.04065568,0.04255763,9.88544865,-0.00154999,0.00172878,-0.00224735
27770.000,-0.00052309,0.01657607,9.67471359,0.00449114,0.00447590,0.00339433
27780.000,0.05579113,0.05097932,9.87445172,0.00255096,-0.00016910,0.00246154
27790.000,-0.04683402,0.04810227,9.85758746,-0.00019235,-0.00310704,0.00313437
27800.000,-0.03254583,0.05279822,9.82980204,0.00225765,-0.00006268,-0.00232288
27810.000,-0.08490059,0.02922404,9.76828966,-0.00117240,-0.00364229,0.00201716
27820.000,-0.08379660,0.01832766,9.80338346,-0.00320662,0.00057366,-0.00156087
27830.000,0.07019068,0.00908596,9.84557597,-0.00285341,0.00047671,-0.00054157
27840.000,0.02544047,0.05104787,9.76232963,0.00167638,-0.00253521,-0.00138909
27850.000,0.00992683,-0.00703680,9.83933417,-0.00477528,-0.00436869,0.00372143
27860.000,0.01279065,-0.03070189,9.78975332,0.00416720,0.00018545,-0.00152310
27870.000,0.08242514,-0.08471756,9.84211824,-0.00059690,0.00174715,-0.00090471
27880.000,0.06207231,0.02894186,9.90520041,0.00047527,-0.00002551,-0.00101405
27890.000,0.04692578,0.01920619,9.78331352,-0.00105239,0.00058664,-0.00183070
27900.000,0.02013337,0.03408410,9.80682502,0.00090346,-0.00094316,0.00037732
27910.000,-0.03714133,-0.06021113,9.81592034,0.00276793,-0.00033638,0.00196169
27920.000,-0.07401581,-0.02357713,9.68506298,-0.00358407,-0.00094073,0.00017696
27930.000,0.04165093,0.05770234,9.81059740,0.00384666,-0.00391990,-0.00007133
27940.000,0.09157295,0.06736934,9.83063929,0.00291338,-0.00157004,-0.00030509
27950.000,-0.00566072,-0.01746991,9.83477455,0.00066348,0.00036902,0.00325162
27960.000,-0.00706134,0.02741151,9.83777268,0.00089695,0.00265555,-0.00060044
27970.000,-0.01147896,0.05478929,9.79522244,-0.00148105,-0.00045145,-0.00219913
27980.000,0.00106693,-0.04887623,9.79311916,0.00096702,-0.00077176,-0.00122501
27990.000,0.10790992,-0.04501933,9.82853562,0.00099732,-0.00228743,0.00165907
28000.000,-0.02272456,-0.11069508,9.83459852,-0.00095667,0.00231819,-0.00066792
28010.000,-0.02780621,0.01595206,9.85613595,0.00126382,0.00035912,0.00160485
28020.000,0.01172992,0.01641494,9.76325300,0.00021989,-0.00332679,0.00213413
28030.000,0.03534127,-0.00948420,9.70672857,-0.00017537,0.00157903,0.00149652
28040.000,0.04136222,0.05664914,9.88070612,-0.00154659,-0.00182959,0.00142622
28050.000,0.10854115,0.03867673,9.83234861,-0.00060650,0.00187286,-0.00024140
28060.000,0.05457739,-0.04434976,9.72305153,0.00204682,0.00084661,0.00069044
28070.000,-0.02385044,0.06386221,9.77359504,-0.00074802,0.00046486,0.00249968
28080.000,0.02328053,0.02866487,9.81886326,-0.00010843,0.00106235,0.00020617
28090.000,-0.06388162,0.01713529,9.78557233,0.00024921,0.00344682,0.00251640
28100.000,0.08514306,0.05684392,9.78733535,0.00015881,0.00042891,-0.00129132
28110.000,0.08828682,0.01718557,9.72306817,-0.00034594,0.00061880,0.00181312
28120.000,-0.00391526,0.08176390,9.76565807,0.00149844,-0.00221852,0.00206534
28130.000,-0.00341200,-0.06799232,9.74659335,-0.00017755,-0.00197398,0.00278362
28140.000,-0.04171199,-0.06136991,9.77573630,0.00292656,0.00052749,0.00152792
28150.000,0.08691416,-0.00180363,9.84592609,0.00153490,0.00279154,0.00156594
